frame_time,beacon,seq,tx_id,temperature
32680.001999999993,False,44,3,29
32720.001999999993,False,44,3,29
32760.001999999993,False,44,3,29
32800.00199999999,False,44,3,29
32840.00199999999,False,44,3,29
32880.00199999999,False,44,3,29
32920.00199999999,False,44,3,29
32960.00199999999,False,44,3,29
33000.00199999999,False,44,3,29
33040.00199999999,False,44,3,29
33080.00199999999,False,44,3,29
33120.00199999999,False,44,3,29
33160.00199999999,False,44,3,29
33200.00199999999,False,44,3,29
33240.00199999999,False,44,3,29
33280.00199999999,False,44,3,29
33320.00199999999,False,44,3,29
33360.00199999999,False,44,3,29
33400.00199999999,False,44,3,29
33440.00199999999,False,44,3,29
33480.00199999999,False,44,3,29
34000.00199999999,False,45,3,29
34040.00199999999,False,45,3,29
34080.00199999999,False,45,3,29
34120.00199999999,False,45,3,29
34160.00199999999,False,45,3,29
34200.00199999999,False,45,3,29
34240.00199999999,False,45,3,29
34280.00199999999,False,45,3,29
34320.00199999999,False,45,3,29
34360.00199999999,False,45,3,29
34400.00199999999,False,45,3,29
34440.00199999999,False,45,3,29
34480.00199999999,False,45,3,29
34520.00199999999,False,45,3,29
34560.00199999999,False,45,3,29
34600.00199999999,False,45,3,29
34640.00199999999,False,45,3,29
34680.00199999999,False,45,3,29
34720.00299999998,False,45,3,29
34760.00199999999,False,45,3,29
34800.00199999999,False,45,3,29
34840.00299999998,False,45,3,29
34880.00299999998,False,45,3,29
34920.00299999998,False,45,3,29
34960.00199999999,False,45,3,29
35000.00299999998,False,45,3,29
35040.00299999998,False,45,3,29
35080.00299999998,False,45,3,29
35120.00299999998,False,45,3,29
35160.00299999998,False,45,3,29
35200.00299999998,False,45,3,29
35240.00299999998,False,45,3,29
35280.00299999998,False,45,3,29
35320.00299999998,False,45,3,29
35360.00299999998,False,45,3,29
35400.00299999998,False,45,3,29
35440.00299999998,False,45,3,29
35480.00299999998,False,45,3,29
35520.00299999998,False,45,3,29
36000.00299999998,False,46,3,29
36040.00299999998,False,46,3,29
36080.00299999998,False,46,3,29
36120.00299999998,False,46,3,29
36160.00299999998,False,46,3,29
36200.00299999998,False,46,3,29
36240.00299999998,False,46,3,29
36280.00299999998,False,46,3,29
36320.00299999998,False,46,3,29
36360.00299999998,False,46,3,29
36400.00299999998,False,46,3,29
36440.00299999998,False,46,3,29
36480.00299999998,False,46,3,29
36520.00299999998,False,46,3,29
36560.00299999998,False,46,3,29
36600.00299999998,False,46,3,29
36640.00299999998,False,46,3,29
36680.00299999998,False,46,3,29
36720.00299999998,False,46,3,29
36760.00299999998,False,46,3,29
36800.00299999998,False,46,3,29
36840.00299999998,False,46,3,29
36880.00299999998,False,46,3,29
36920.00299999998,False,46,3,29
36960.00299999998,False,46,3,29
37000.00299999998,False,46,3,29
37040.00299999998,False,46,3,29
37080.00299999998,False,46,3,29
37120.00299999998,False,46,3,29
37160.00299999998,False,46,3,29
37200.00299999998,False,46,3,29
37240.00299999998,False,46,3,29
37280.00299999998,False,46,3,29
37320.00299999998,False,46,3,29
37360.00299999998,False,46,3,29
37400.00299999998,False,46,3,29
37440.00299999998,False,46,3,29
37480.00299999998,False,46,3,29
37520.00299999998,False,46,3,29
38000.00299999998,False,47,3,29
38040.00299999998,False,47,3,29
38080.00299999998,False,47,3,29
38120.00299999998,False,47,3,29
38160.00299999998,False,47,3,29
38200.00299999998,False,47,3,29
38240.00299999998,False,47,3,29
38280.00299999998,False,47,3,29
38320.00299999998,False,47,3,29
38360.00299999998,False,47,3,29
38400.00299999998,False,47,3,29
38440.00299999998,False,47,3,29
38480.00299999998,False,47,3,29
38520.00299999998,False,47,3,29
38560.00299999998,False,47,3,29
38600.00299999998,False,47,3,29
38640.00299999998,False,47,3,29
38680.00299999998,False,47,3,29
38720.00299999998,False,47,3,29
38760.00299999998,False,47,3,29
38800.00299999998,False,47,3,29
38840.00299999998,False,47,3,29
38880.00299999998,False,47,3,29
38920.00299999998,False,47,3,29
38960.00299999998,False,47,3,29
39000.00299999998,False,47,3,29
39040.00299999998,False,47,3,29
39080.00299999998,False,47,3,29
39120.00299999998,False,47,3,29
39160.00299999998,False,47,3,29
39200.00299999998,False,47,3,29
39240.00299999998,False,47,3,29
39280.00299999998,False,47,3,29
39320.00299999998,False,47,3,29
39360.00299999998,False,47,3,29
39400.00299999998,False,47,3,29
39440.00299999998,False,47,3,29
39480.00299999998,False,47,3,29
39520.00299999998,False,47,3,29
39560.00299999998,False,47,3,29
40000.00299999998,False,48,3,29
40040.00299999998,False,48,3,29
40080.00299999998,False,48,3,29
40120.00299999998,False,48,3,29
40160.00299999998,False,48,3,29
40200.00299999998,False,48,3,29
40240.00299999998,False,48,3,29
40280.00299999998,False,48,3,29
40320.00299999998,False,48,3,29
40360.00299999998,False,48,3,29
40400.00299999998,False,48,3,29
40440.00299999998,False,48,3,29
40480.00299999998,False,48,3,29
40520.00299999998,False,48,3,29
40560.00299999998,False,48,3,29
40600.00299999998,False,48,3,29
40640.00299999998,False,48,3,29
40680.00299999998,False,48,3,29
40720.00299999998,False,48,3,29
40760.00299999998,False,48,3,29
40800.00299999998,False,48,3,29
40840.00299999998,False,48,3,29
40880.00299999998,False,48,3,29
40920.00299999998,False,48,3,29
40960.00299999998,False,48,3,29
41000.00299999998,False,48,3,29
41040.00299999998,False,48,3,29
41080.00299999998,False,48,3,29
41120.00299999998,False,48,3,29
41160.00299999998,False,48,3,29
41200.00299999998,False,48,3,29
41240.00299999998,False,48,3,29
41280.00299999998,False,48,3,29
41320.00299999998,False,48,3,29
41360.00299999998,False,48,3,29
41400.00299999998,False,48,3,29
41440.00299999998,False,48,3,29
41480.00299999998,False,48,3,29
41520.00299999998,False,48,3,29
41560.00299999998,False,48,3,29
42000.00299999998,False,49,3,30
42040.00299999998,False,49,3,30
42080.00299999998,False,49,3,30
42120.00299999998,False,49,3,30
42160.00299999998,False,49,3,30
42200.00299999998,False,49,3,30
42240.00299999998,False,49,3,30
42280.00299999998,False,49,3,30
42320.00299999998,False,49,3,30
42360.00299999998,False,49,3,30
42400.00299999998,False,49,3,30
42440.00299999998,False,49,3,30
42480.00299999998,False,49,3,30
42520.00299999998,False,49,3,30
42560.00299999998,False,49,3,30
42600.00299999998,False,49,3,30
42640.00299999998,False,49,3,30
42680.00299999998,False,49,3,30
42720.00299999998,False,49,3,30
42760.00299999998,False,49,3,30
42800.00299999998,False,49,3,30
42840.00299999998,False,49,3,30
42880.00299999998,False,49,3,30
42920.00299999998,False,49,3,30
42960.00299999998,False,49,3,30
43000.00299999998,False,49,3,30
43040.00299999998,False,49,3,30
43080.00299999998,False,49,3,30
43120.00299999998,False,49,3,30
43160.00299999998,False,49,3,30
43200.00299999998,False,49,3,30
43240.00299999998,False,49,3,30
43280.00299999998,False,49,3,30
43320.00299999998,False,49,3,30
43360.00299999998,False,49,3,30
43400.00299999998,False,49,3,30
43440.00299999998,False,49,3,30
43480.00299999998,False,49,3,30
43520.00299999998,False,49,3,30
43560.00299999998,False,49,3,30
43600.00299999998,False,49,3,30
44000.00299999998,False,50,3,29
44040.00299999998,False,50,3,29
44080.00299999998,False,50,3,29
44120.00299999998,False,50,3,29
44160.00299999998,False,50,3,29
44200.00299999998,False,50,3,29
44240.00299999998,False,50,3,29
44280.00299999998,False,50,3,29
44320.00299999998,False,50,3,29
44360.00299999998,False,50,3,29
44400.00299999998,False,50,3,29
44440.00299999998,False,50,3,29
44480.00299999998,False,50,3,29
44520.00299999998,False,50,3,29
44560.00299999998,False,50,3,29
44600.00299999998,False,50,3,29
44640.00299999998,False,50,3,29
44680.00299999998,False,50,3,29
44720.00299999998,False,50,3,29
44760.00299999998,False,50,3,29
44800.00299999998,False,50,3,29
44840.00299999998,False,50,3,29
44880.00299999998,False,50,3,29
44920.00299999998,False,50,3,29
44960.00299999998,False,50,3,29
45000.00299999998,False,50,3,29
45040.00299999998,False,50,3,29
45080.00299999998,False,50,3,29
45120.00299999998,False,50,3,29
45160.00299999998,False,50,3,29
45200.00299999998,False,50,3,29
45240.00299999998,False,50,3,29
45280.00299999998,False,50,3,29
45320.00299999998,False,50,3,29
45360.00299999998,False,50,3,29
45400.00299999998,False,50,3,29
45440.00299999998,False,50,3,29
45480.00299999998,False,50,3,29
45520.00299999998,False,50,3,29
45560.00299999998,False,50,3,29
45600.00299999998,False,50,3,29
46000.00299999998,False,51,3,30
46040.00299999998,False,51,3,30
46080.00299999998,False,51,3,30
46120.00299999998,False,51,3,30
46160.00299999998,False,51,3,30
46200.00299999998,False,51,3,30
46240.00299999998,False,51,3,30
46280.00299999998,False,51,3,30
46320.00299999998,False,51,3,30
46360.00299999998,False,51,3,30
46400.00299999998,False,51,3,30
46440.00299999998,False,51,3,30
46480.00299999998,False,51,3,30
46520.00299999998,False,51,3,30
46560.00299999998,False,51,3,30
46600.00299999998,False,51,3,30
46640.00299999998,False,51,3,30
46680.00299999998,False,51,3,30
46720.00299999998,False,51,3,30
46760.00299999998,False,51,3,30
46800.00299999998,False,51,3,30
46840.00299999998,False,51,3,30
46880.00299999998,False,51,3,30
46920.00299999998,False,51,3,30
46960.00299999998,False,51,3,30
47000.00299999998,False,51,3,30
47040.00299999998,False,51,3,30
47080.00299999998,False,51,3,30
47120.00299999998,False,51,3,30
47160.00299999998,False,51,3,30
47200.00299999998,False,51,3,30
47240.00299999998,False,51,3,30
47280.00299999998,False,51,3,30
47320.00299999998,False,51,3,30
47360.00299999998,False,51,3,30
47400.00299999998,False,51,3,30
47440.00299999998,False,51,3,30
47480.00299999998,False,51,3,30
47520.00299999998,False,51,3,30
47560.00299999998,False,51,3,30
47600.00299999998,False,51,3,30
47640.00299999998,False,51,3,30
48000.00299999998,False,52,3,30
48040.00299999998,False,52,3,30
48080.00299999998,False,52,3,30
48120.00299999998,False,52,3,30
48160.00299999998,False,52,3,30
48200.00299999998,False,52,3,30
